CODMUNI;MINMDT;MAXMDT;RANGEMDT;MEANMDT;STDMDT;MINPENDI;MAXPENDI;RANGEPENDI;MEANPENDI;STDPENDI
5118;910;1025;115;958.325935;24.800231;0.122584;11.851335;11.72875;2.889007;1.730697
5119;1114;1385;271;1233.822846;65.116531;0;23.263748;23.263748;5.234399;3.134794
5120;1135;1348;213;1228.511302;44.729737;0.122584;13.677048;13.554463;4.850844;2.489473
5121;1124;1355;231;1225.067044;49.64702;0;10.191175;10.191175;3.084501;1.418205
5122;1019;1205;186;1096.84488;30.049307;0.122584;11.825566;11.702982;3.122207;1.604426
5123;1038;1183;145;1118.468037;28.700842;0;16.006559;16.006559;3.512703;2.330709
5124;937;1307;370;1059.691115;57.584192;0.274105;33.015411;32.741306;5.689278;4.28388
5125;1222;1846;624;1471.843569;146.690971;0.6129;38.031139;37.41824;12.227108;7.022436
5127;397;2109;1712;984.904458;487.171758;0;44.181732;44.181732;14.860748;9.74398
5130;1089;1397;308;1172.722523;68.949254;0;25.843281;25.843281;5.744467;4.54363
5128;869;1151;282;973.56576;64.531354;0.122584;26.550955;26.42837;3.692973;2.725701
5129;1057;1303;246;1173.658069;45.020666;0;23.704992;23.704992;5.026237;3.223713
5131;993;1205;212;1114.256416;40.616901;0.17336;16.477077;16.303717;3.76407;1.967864
5133;962;1152;190;1022.876257;30.010931;0;22.161854;22.161854;3.526116;2.994144
5134;770;798;28;782.577503;5.457556;0;4.749418;4.749418;0.832522;0.645799
5132;370;1452;1082;616.547059;238.242673;0;42.88121;42.88121;9.61897;7.727013
5135;1124;1655;531;1248.334212;116.051296;0;29.820641;29.820641;5.595013;4.865223
5136;1053;1244;191;1118.263967;29.935135;0;16.258411;16.258411;3.590548;2.993598
5140;889;944;55;904.847826;15.019912;0;6.179486;6.179486;0.9305;0.871395
5138;1099;1368;269;1160.036311;71.275964;0;15.290365;15.290365;2.597661;2.756346
5139;910;1111;201;971.912139;46.675717;0;8.096402;8.096402;2.38359;1.423267
5143;1122;1601;479;1226.417406;105.082578;0;38.729736;38.729736;6.590683;7.077295
5144;956;1334;378;1103.225336;65.2392;0.245168;25.688824;25.443656;6.134562;3.866356
5145;1189;1711;522;1370.818891;96.170715;0.122584;28.094122;27.971537;8.370123;4.956826
5147;910;1016;106;964.256509;19.989875;0;9.036089;9.036089;2.070106;1.111591
5148;1121;1295;174;1175.924479;43.825688;0;18.296764;18.296764;4.215635;3.486555
5149;888;935;47;904.385838;10.475472;0;3.404194;3.404194;0.926319;0.575961
47099;820;855;35;845.665233;3.395618;0;7.482902;7.482902;0.818387;0.863992
5152;829;897;68;857.288304;10.269152;0;6.828935;6.828935;0.985975;0.807516
5153;1083;2336;1253;1509.32186;335.459412;0.122584;46.801666;46.679082;15.915755;8.835718
5158;875;1713;838;1148.504651;175.074587;0.122584;36.736843;36.614259;9.411957;6.984495
5154;1356;1719;363;1551.567568;79.463001;0.122584;28.078243;27.955659;5.661809;3.777898
5155;1056;2056;1000;1586.66557;325.935291;0.505416;34.42701;33.921593;12.329579;7.264878
5159;1081;2352;1271;1677.249135;324.838446;0.122584;43.935883;43.813298;16.643595;8.870736
5156;663;1319;656;858.937886;165.987617;0;35.450092;35.450092;11.021197;7.12317
5157;1048;2095;1047;1566.128507;190.028357;0.122584;38.900848;38.778264;12.311474;8.311017
5160;888;1616;728;1272.020005;132.872804;0.17336;33.639793;33.466433;10.507233;5.467772
5161;1101;1513;412;1304.259209;97.94002;0;15.71055;15.71055;4.534728;2.322152
5174;811;911;100;864.054632;20.753075;0;12.618877;12.618877;1.627642;2.118926
5162;1201;2369;1168;1695.021291;242.373996;0.274105;47.179684;46.905578;15.481402;8.43882
5163;723;1986;1263;1077.959104;318.927967;0.122584;41.080826;40.958241;12.909229;9.235127
5164;1154;1684;530;1473.597615;112.163863;0.245168;36.400928;36.155761;14.207534;8.775413
5165;1401;2213;812;1650.711427;133.952355;0;31.365763;31.365763;8.230275;5.094986
5166;907;1522;615;1122.882333;135.011096;0.17336;40.272026;40.098666;10.672054;7.535913
5167;950;2053;1103;1364.423005;233.859497;0.17336;34.651947;34.478587;13.283394;6.739496
5168;926;1643;717;1274.796872;150.282253;0.17336;30.354719;30.181359;7.324579;4.326925
5169;840;1455;615;1149.283862;145.427653;0.122584;35.097202;34.974618;11.879353;6.513311
5170;1005;1435;430;1226.601476;128.98253;0.17336;27.090689;26.917328;10.058584;5.314811
5171;992;1387;395;1148.485739;73.540345;0.548198;32.954281;32.406082;8.125502;6.207587
5178;790;876;86;819.764751;20.124786;0;10.118108;10.118108;1.228128;0.92122
5172;1078;1119;41;1091.925993;5.611355;0;4.102759;4.102759;0.779146;0.498197
5173;987;1656;669;1221.511139;148.931576;0.122584;31.134373;31.011788;7.706815;5.260664
5175;878;943;65;895.976006;15.700776;0;5.488551;5.488551;1.056865;0.788023
5179;880;909;29;892.10319;5.784664;0;4.527839;4.527839;0.72862;0.48453
5180;998;1173;175;1065.08532;35.033828;0.17336;13.918772;13.745411;3.637264;2.104923
5176;1088;1553;465;1242.816583;134.231137;0;22.502995;22.502995;4.837855;4.344213
5177;824;912;88;881.338824;14.028958;0;13.822671;13.822671;1.584952;1.804318
47100;760;866;106;781.834703;15.462049;0;13.064541;13.064541;1.071666;1.165437
5182;384;1973;1589;873.262554;401.677051;0;39.476429;39.476429;13.764369;9.472286
5183;856;906;50;875.988867;6.564106;0;7.368135;7.368135;1.356332;1.043861
5184;1222;1888;666;1511.777459;113.686997;0;37.217667;37.217667;8.924399;5.572902
5260;1194;1630;436;1412.277259;88.455208;0.17336;20.293789;20.120429;5.682679;2.893223
5185;853;1147;294;973.213831;70.074153;0;21.950003;21.950003;3.33923;2.445066
5186;993;1628;635;1080.302497;98.319234;0;29.429796;29.429796;5.270426;5.988073
5261;953;1017;64;986.869478;10.964759;0;8.232533;8.232533;2.063374;1.414073
5187;477;1991;1514;972.959916;414.254201;0.122584;42.545414;42.42283;13.998021;10.05275
5188;1144;1589;445;1294.320042;118.651895;0.245168;26.196875;25.951707;7.451164;4.237652
5189;414;755;341;545.418838;69.211787;1.20714;26.792965;25.585825;10.468831;6.632092
5197;1074;1110;36;1084.892308;4.528261;0;3.136562;3.136562;0.739435;0.474404
5190;865;984;119;917.276687;23.225993;0;12.609949;12.609949;3.139459;2.098795
5191;1136;1715;579;1297.754854;145.720371;0;40.346184;40.346184;11.164459;9.374757
5264;893;951;58;912.911392;11.844856;0;4.491487;4.491487;1.155606;0.696957
5192;1114;2353;1239;1511.041463;298.160654;0.274105;49.316799;49.042694;13.088081;8.001994
5193;812;899;87;834.563728;14.103936;0;4.527839;4.527839;0.803211;0.585171
5198;885;986;101;931.648406;18.635765;0;6.68927;6.68927;1.753668;0.909411
5194;879;1010;131;910.835452;27.943373;0;7.979867;7.979867;1.416292;1.147626
5199;1090;2065;975;1433.185139;261.10519;0.346717;44.006287;43.659569;10.952205;6.525827
5200;987;1012;25;997.183749;5.547614;0;4.160549;4.160549;0.805732;0.471753
5195;1115;1585;470;1363.05658;112.092216;0.122584;32.107933;31.985349;7.794251;5.434009
5196;869;995;126;921.386648;27.604632;0;8.158495;8.158495;1.648546;1.087953
5201;806;1397;591;1140.869271;135.817768;0.17336;31.537699;31.364338;7.258326;4.856266
5204;896;972;76;925.345581;13.070311;0;12.894911;12.894911;1.567872;1.683159
5205;1129;1544;415;1321.895032;75.772013;0;22.044607;22.044607;6.092567;3.154939
5206;1022;1171;149;1127.738845;32.268721;0;12.446299;12.446299;2.924097;1.905369
5209;947;1127;180;1031.351226;38.715555;0;15.945176;15.945176;3.790164;2.092891
37367;593;766;173;711.914162;27.25209;0;14.468441;14.468441;2.631868;1.573451
5207;619;1846;1227;1286.392845;301.405083;0.17336;41.940117;41.766757;15.215971;7.902401
5208;771;798;27;781.761053;5.80025;0;3.205;3.205;0.743202;0.47626
5210;890;1030;140;932.749114;34.574515;0;8.307631;8.307631;1.386767;0.989738
5211;714;1580;866;1111.783568;238.599044;0;37.486271;37.486271;8.436601;5.900268
5212;919;2108;1189;1469.970375;251.609778;0.17336;42.47039;42.29703;16.355371;9.156243
5213;1155;1670;515;1381.190018;90.019994;0.122584;25.906317;25.783732;6.764262;3.596971
5214;970;1288;318;1039.352746;42.730149;0;25.905226;25.905226;3.586823;3.337291
5216;1219;1959;740;1443.840234;136.39438;0.122584;36.449139;36.326554;10.738794;6.10274
5217;1009;1138;129;1056.701668;30.947759;0;16.218569;16.218569;3.636161;2.368616
5222;818;1446;628;1133.906777;179.627377;0.17336;34.351463;34.178103;9.237742;6.080322
5218;925;1124;199;1020.352074;40.888487;0.122584;13.462968;13.340383;3.344965;1.563424
5219;829;926;97;881.051508;9.744657;0;12.589834;12.589834;1.343355;1.377961
5220;917;1053;136;950.183568;23.656412;0;7.903333;7.903333;1.742288;1.309208
5221;374;1314;940;673.288249;210.061524;0.122584;38.335258;38.212674;12.039972;7.885378
5224;1121;1323;202;1158.080595;32.511217;0;21.981043;21.981043;3.31973;4.011265
5225;980;1211;231;1043.986282;50.413005;0;22.141407;22.141407;3.929982;3.503958
5226;1018;1560;542;1119.853569;88.842076;0.122584;34.581955;34.459371;6.37853;5.232833
42097;871;1030;159;911.26121;29.220487;0;21.027214;21.027214;3.899981;3.440291
5227;650;1294;644;835.517755;161.637688;0.17336;31.120211;30.94685;11.1835;7.120108
5228;1089;1963;874;1514.555413;255.232443;0;33.514603;33.514603;11.426163;5.789513
5231;853;886;33;876.2676;5.056515;0;4.873178;4.873178;0.802032;0.53971
5229;907;1000;93;945.683168;19.81503;0;9.373569;9.373569;2.277727;1.238908
5230;916;1000;84;946.284211;14.490294;0;5.306978;5.306978;1.344957;0.911119
5247;1108;1672;564;1280.121742;135.945322;0;30.390528;30.390528;4.617487;3.912911
5233;1158;2177;1019;1548.107607;233.098368;0.17336;38.740681;38.56732;16.387784;8.525876
5234;916;1187;271;992.030861;61.131101;0.122584;13.438593;13.316008;2.811892;2.113491
5235;785;865;80;817.194633;20.184723;0;4.411116;4.411116;1.104564;0.714008
5236;1070;2427;1357;1644.75619;343.898836;0;52.23407;52.23407;14.737695;8.087802
5237;1009;1293;284;1111.279528;45.853423;0.122584;24.915539;24.792954;5.060075;3.631324
5238;1091;1727;636;1261.13052;172.058603;0;38.446995;38.446995;7.386267;7.222647
5239;1079;2122;1043;1523.692701;264.21805;0;37.313622;37.313622;9.442826;7.308029
5249;1028;1533;505;1166.421848;111.791174;0.122584;24.60111;24.478526;7.431527;5.1547
5240;557;1790;1233;821.585366;296.454502;0.122584;35.313606;35.191022;8.86825;8.605311
5241;568;1741;1173;919.19922;263.849671;0;38.785362;38.785362;11.881934;7.50739
42106;1134;1307;173;1216.255652;38.553687;0;12.144169;12.144169;4.644407;2.063969
5242;816;901;85;864.733233;8.644312;0;14.685707;14.685707;1.410646;1.99965
5251;1162;1667;505;1384.188509;96.143617;0;22.752796;22.752796;6.473409;3.501543
5265;929;1080;151;996.693289;27.568923;0;11.9828;11.9828;3.408532;1.862383
5243;951;1169;218;1070.896751;53.077098;0;16.449738;16.449738;3.624648;2.357088
5244;1024;1567;543;1150.880707;122.293427;0.122584;30.971977;30.849393;9.601026;7.216411
5245;1092;1510;418;1269.351363;80.167962;0;20.848734;20.848734;4.961407;2.633855
5246;1097;1518;421;1286.06459;97.055861;0.274105;26.400114;26.126009;7.080926;4.411946
5252;1100;1714;614;1340.805;143.310382;0;31.120371;31.120371;8.647162;5.266725
5253;852;979;127;934.179978;23.116402;0;11.595061;11.595061;3.158327;2.149891
5254;924;988;64;947.428095;13.557152;0;8.348853;8.348853;1.250231;0.79762
5256;956;1172;216;1035.332714;43.985116;0;19.372782;19.372782;3.976785;2.630851
5259;800;857;57;829.755261;16.799565;0;4.923306;4.923306;0.981161;0.647476
5257;1045;2261;1216;1615.619188;336.955868;0.346717;34.480679;34.133961;12.10633;6.581405
5258;835;931;96;881.096327;14.116053;0;12.044701;12.044701;1.717172;1.923637
5262;622;1997;1375;1426.498278;284.670099;0.122584;55.633163;55.510579;13.850339;9.37098
5263;1148;2283;1135;1587.167032;271.297386;0;40.659687;40.659687;13.823718;7.169931
5267;1143;2518;1375;1697.370998;348.223712;0.17336;57.672657;57.499297;17.788653;9.057933
5901;1254;2290;1036;1661.557256;179.680838;0.122584;40.260937;40.138352;10.917698;6.796694
5902;986;1652;666;1252.755401;124.497353;0;25.106438;25.106438;6.023643;4.495126
5903;937;1156;219;1035.267085;44.200194;0;15.650359;15.650359;3.935544;1.995609
5904;1091;2152;1061;1530.274385;247.93623;0.122584;36.606094;36.48351;12.450519;7.510795
5905;840;1845;1005;1147.442407;208.084989;0.274105;36.064545;35.790439;14.042262;7.974244
9001;740;1101;361;895.09922;94.578349;0;21.996679;21.996679;5.560113;3.583031
9006;624;1222;598;777.858336;93.418119;0.346717;43.931927;43.585209;12.621568;8.215892
9007;657;745;88;689.263158;17.58881;0;11.248959;11.248959;2.345741;1.941628
9009;816;933;117;879.008296;32.963097;0;15.489648;15.489648;3.356842;2.984137
9017;789;868;79;817.528426;12.318673;0;8.936582;8.936582;2.065554;1.321622
9010;768;976;208;865.184426;50.560267;0;22.371408;22.371408;6.610206;4.610058
9012;833;1142;309;926.997419;60.325282;0;30.510712;30.510712;5.939886;4.518277
9013;667;933;266;727.975914;38.970411;0;23.576525;23.576525;4.020862;3.120311
9019;863;953;90;908.484678;18.991061;0;11.746067;11.746067;2.332601;1.538035
9011;711;1171;460;908.533219;83.103879;0;37.512085;37.512085;7.748933;6.249165
9014;611;1247;636;985.986662;102.992731;0;41.280872;41.280872;7.775249;6.872532
9018;780;910;130;829.871018;25.04029;0;13.568698;13.568698;2.435619;1.606747
47078;747;790;43;765.041636;8.852852;0;5.361279;5.361279;1.068924;0.915228
9023;830;949;119;881.261078;20.750962;0;16.316305;16.316305;2.679617;2.012209
9024;770;865;95;788.090198;9.98292;0;14.02647;14.02647;1.346469;1.323412
9025;831;928;97;853.252191;21.934435;0;17.992147;17.992147;2.958397;2.864744
47079;732;783;51;764.682632;6.989889;0;12.225404;12.225404;1.389237;1.529548
9026;940;1201;261;1045.199192;64.000191;0;18.815996;18.815996;3.572302;2.654673
9027;891;1140;249;1001.917272;65.280201;0.17336;18.985004;18.811644;5.275263;3.032735
9029;911;1113;202;979.964975;54.39472;0;21.242069;21.242069;3.923218;3.340573
9032;817;943;126;878.563714;23.10932;0;14.022516;14.022516;2.519166;1.930557
9033;855;984;129;931.532526;21.563331;0;12.556228;12.556228;3.308153;2.151966
9030;883;1144;261;988.456008;64.906639;0;18.498047;18.498047;4.096504;2.846544
9034;765;942;177;863.366043;48.096549;0;23.802347;23.802347;3.768245;3.322068
9035;835;934;99;893.862752;21.059206;0;11.521205;11.521205;2.676015;1.7922
9036;759;932;173;837.164153;32.543693;0.122584;18.799437;18.676852;5.783348;3.4718
9039;1022;1664;642;1189.639253;111.531989;0.17336;37.266537;37.093176;9.5698;5.796646
9041;768;906;138;796.350534;34.880782;0;21.595226;21.595226;4.17809;5.194162
9037;1097;2106;1009;1453.837844;215.75426;0.274105;37.655682;37.381576;15.948231;7.242287
9038;928;1291;363;1002.901529;90.651334;0;41.539806;41.539806;5.900015;7.406974
42130;986;1154;168;1061.779288;43.303573;0;15.897989;15.897989;3.543243;2.534978
9043;614;730;116;655.234174;18.359155;0;10.876207;10.876207;1.843849;1.362894
9044;890;1119;229;992.641146;48.090272;0.122584;14.293281;14.170696;3.50161;2.289974
9283;646;1201;555;796.236399;136.361522;0;39.249683;39.249683;7.648587;8.11147
9045;811;1099;288;974.557516;48.06571;0;32.451889;32.451889;5.766295;4.936717
9046;772;1069;297;884.831993;77.849586;0.387641;25.586666;25.199025;7.559147;5.257989
9287;860;917;57;870.934969;10.754799;0;12.054101;12.054101;1.859161;2.242011
9047;767;907;140;824.794821;39.703279;0;18.663822;18.663822;4.76575;3.861797
9048;691;1291;600;912.399898;133.730767;0;33.81979;33.81979;7.89477;5.361183
9050;575;1103;528;808.870824;129.996668;0;47.188721;47.188721;7.991266;5.577888
9058;805;918;113;862.005641;28.399015;0;19.786135;19.786135;2.742731;2.507008
9051;767;794;27;781.490909;3.833285;0;4.155166;4.155166;0.844494;0.551951
9052;655;722;67;682.748059;18.036021;0;7.800688;7.800688;1.912815;1.452942
9054;473;1111;638;706.898581;176.152112;0;49.098969;49.098969;11.372599;9.267653
9061;861;956;95;913.489959;18.182184;0.122584;16.320431;16.197846;3.047296;2.911908
9055;858;988;130;911.075772;24.900487;0;17.193661;17.193661;4.08524;2.65166
9062;985;1197;212;1049.245439;40.76201;0;17.846022;17.846022;5.714681;3.377921
9063;796;910;114;835.626702;32.137196;0;19.158808;19.158808;3.968703;3.60889
9074;883;995;112;921.699219;30.596697;0;11.063342;11.063342;2.532864;2.445734
9056;673;1081;408;810.057316;73.14837;0;25.463894;25.463894;5.097058;4.125054
9057;487;753;266;558.411119;62.104086;0;36.426147;36.426147;6.471634;6.976182
9075;917;1077;160;982.545783;35.980915;0.122584;14.035853;13.913269;5.192856;2.948898
9059;823;996;173;895.64423;37.467231;0;22.354235;22.354235;3.453998;3.283791
9060;652;1036;384;714.800222;66.40343;0;28.786734;28.786734;2.970751;3.310215
9064;889;1053;164;958.733793;35.089112;0;16.996161;16.996161;2.646355;2.059875
9065;836;925;89;894.255635;16.27691;0;18.413191;18.413191;2.904125;2.413202
9066;939;1109;170;993.989192;46.57849;0;18.190548;18.190548;3.61982;2.778555
9067;1087;1482;395;1250.1708;87.221755;0.122584;23.380453;23.257869;8.579707;4.975139
9071;668;1012;344;770.543228;54.122017;0.122584;25.027996;24.905412;6.645452;4.083789
9072;885;1029;144;974.767559;32.156716;0.122584;18.79978;18.677195;4.03094;3.429483
9073;885;995;110;935.889384;25.54947;0.122584;15.161174;15.038589;3.858067;2.38015
9083;767;1018;251;867.285855;61.336265;0;22.12896;22.12896;8.463242;4.956714
9084;958;1101;143;997.813208;22.46028;0.122584;18.813583;18.690999;4.11889;2.526369
9085;779;895;116;822.237429;24.101471;0;11.316598;11.316598;2.539253;1.751616
24018;814;899;85;850.058142;16.597486;0;7.074789;7.074789;1.225448;0.896503
9086;902;1052;150;971.072099;40.375873;0;20.062727;20.062727;4.04028;3.54936
9088;802;900;98;841.990261;24.9126;0;10.115259;10.115259;2.559795;1.758111
9090;771;914;143;814.37264;35.505543;0;23.002884;23.002884;3.137915;3.582826
9091;763;926;163;843.909589;55.361958;0;23.164581;23.164581;3.363866;4.156619
9093;813;917;104;856.492238;25.375173;0;16.028084;16.028084;3.803213;2.660428
9094;855;1034;179;977.575206;29.028187;0;11.479738;11.479738;2.753244;1.745285
9095;785;926;141;828.82139;39.656754;0;19.091295;19.091295;3.542153;3.38647
9098;602;811;209;724.859882;48.223532;0;35.219288;35.219288;5.080291;4.388198
9100;875;1109;234;991.50841;54.323736;0.17336;20.527803;20.354443;6.993652;3.742965
9101;780;844;64;798.491063;12.30411;0;10.11241;10.11241;1.507895;1.373152
9102;523;1006;483;692.318753;143.783043;0;60.588654;60.588654;14.553782;10.468301
9103;883;967;84;931.749681;11.104164;0;11.371892;11.371892;1.957273;1.55201
9104;926;997;71;973.596303;13.430524;0;8.853159;8.853159;2.352109;1.610553
9105;961;1366;405;1065.832495;66.343639;0;32.788227;32.788227;4.95051;4.669078
9108;868;981;113;914.541385;24.5463;0;9.285743;9.285743;2.564008;1.500347
9109;464;1146;682;685.69951;110.640001;0;31.852106;31.852106;7.027647;4.863903
9110;900;1453;553;1083.773078;92.849612;0.17336;39.155457;38.982096;9.923447;7.651012
9112;880;1025;145;935.974507;25.928981;0.122584;15.305086;15.182502;3.244139;2.270827
9113;866;1368;502;1001.093776;89.339067;0.122584;33.938255;33.815671;7.737332;5.354256
