CODMUNI;MINDISN10M;MAXDISN10M;RANGEDISN10M;MEANDISN10M;STDDISN10M
40060;41144.56684;47109.53215;5964.965306;44737.19944;1287.444965
40073;20112.48676;27123.11304;7010.626283;23679.94495;1634.282286
40074;15949.64149;19876.76126;3927.119771;18079.45203;863.902165
53073;18948.71311;22573.69448;3624.981367;20771.5428;827.660349
34181;11199.69773;17409.97187;6210.274142;14220.88586;1451.540286
5141;8701.492479;11849.2314;3147.738918;10380.38002;730.538994
37194;25348.29233;30103.37799;4755.085658;27862.65506;1091.808307
40083;35713.7705;43828.69689;8114.926388;39941.66282;1852.355867
40084;33360.79278;37178.30245;3817.509666;35491.09996;921.274971
5142;38577.06025;42828.86249;4251.802241;40879.46025;1004.45629
40086;28466.40444;34191.63879;5725.234348;31425.39946;1424.403063
40087;38423.78812;44674.40356;6250.615442;41640.30754;1484.680654
37213;10469.86871;14821.61009;4351.741387;12480.06568;923.379807
5151;39585.43366;47765.63771;8180.204042;43588.83037;1948.034502
5181;43408.43492;47885.89749;4477.462562;45501.43515;1125.743
37214;31986.75451;35137.35653;3150.602019;33858.62683;692.601852
5215;43645.19369;50031.4451;6386.251407;47089.0044;1424.038955
40020;35713.08129;40870.617;5157.535703;38544.33965;1199.171547
40021;29769.297;33619.94092;3850.643925;31623.76718;958.00876
40035;7349.142143;15051.0947;7701.952559;11403.84987;1786.542466
5232;6683.523152;9602.148131;2918.624979;8090.648711;684.602808
5266;41396.80281;48357.56432;6960.761509;44594.69104;1583.030656
9020;28460.77825;38381.93162;9921.15337;33295.63966;2276.732301
9021;26406.56763;31872.57906;5466.011427;28714.80632;1221.256969
9022;22842.30169;28074.80625;5232.504556;25138.52615;1281.900209
9249;26656.64654;30047.40684;3390.760295;28562.08295;708.865278
9334;32457.00117;37062.01231;4605.011133;34954.29474;1089.08209
53006;47868.35269;48390.61068;522.257996;48128.89665;134.839316
53007;46835.34545;48835.44765;2000.102202;47919.35435;458.251473
53008;45358.59578;47231.1214;1872.525618;46206.74211;469.922693
53009;43780.00293;46205.2587;2425.255766;45172.40288;555.25984
37176;25391.17636;27294.04447;1902.868102;26485.06474;421.466258
40159;33468.60651;39212.47188;5743.865373;36439.28999;1348.653129
5078;28772.11652;34021.85618;5249.739661;31454.32522;1288.274717
5085;16202.3294;22899.49266;6697.16326;19056.52083;1446.803978
9068;41438.33918;43546.38581;2108.046628;42733.45991;469.076491
53010;39876.62164;42704.10574;2827.484103;41435.58706;660.404956
5126;38068.16261;48110.30958;10042.14697;41524.14919;2254.971999
53029;34612.11515;37795.34429;3183.229147;36237.35404;696.545829
53031;53074.55412;54409.88663;1335.332504;53730.99716;350.210688
53032;52358.28493;53919.33607;1561.051149;53179.51084;341.083771
53033;10392.76842;12351.18295;1958.414528;11349.33432;521.287547
53034;55063.26164;56093.29271;1030.031074;55534.70909;276.733343
53035;23001.88504;23971.34509;969.460046;23600.10468;233.684402
53036;45652.43369;60672.43942;15020.00573;53388.75201;4275.519943
9312;43908.78558;48443.31017;4534.524592;46291.21066;1013.110531
53037;22192.44767;25016.61813;2824.170468;23653.80356;701.185955
53038;33488.36964;35268.027;1779.657359;34506.05261;388.67508
53039;11583.13354;12924.81243;1341.678889;12414.94068;339.676496
53040;10035.6165;10643.63537;608.018877;10330.75577;151.65445
47070;33377.76725;39732.32169;6354.554439;36502.95496;1553.815355
9382;23568.07645;27587.63166;4019.555212;25295.61801;940.445586
53041;32873.58896;35640.81849;2767.229529;34327.14438;595.926128
53042;52459.05134;55095.28988;2636.238538;53997.71037;454.221392
53043;23027.20249;24402.07869;1374.876206;23762.55434;388.111708
53044;42084.36962;42898.74966;814.38004;42465.97358;208.396032
53045;31099.68981;35386.28135;4286.591539;33383.32188;1127.544684
53046;8968.556978;9936.696174;968.139195;9564.073768;249.212441
24007;8607.344653;18116.38136;9509.036707;13748.82984;2278.838199
37018;34622.61778;38254.49682;3631.879035;36483.23787;728.067165
9016;6557.131192;11590.25265;5033.121459;9187.12177;1043.524302
9003;10825.31757;16235.59856;5410.280994;13507.0153;1297.0688
42219;58567.61913;63337.52587;4769.906736;60802.40714;1155.449325
9483;9599.82055;14297.84893;4698.028376;11707.38188;1048.15238
9485;21181.09811;26022.03272;4840.934614;23870.75428;1186.298618
9070;39277.87209;45267.45491;5989.582819;42641.88533;1320.903965
53075;46982.16739;50690.03286;3707.86547;49021.91078;923.724011
9076;33754.11752;36864.91346;3110.795933;35588.38248;713.964726
9077;21636.47711;24780.52878;3144.051668;23129.31851;679.65924
9078;38389.63922;41401.85486;3012.215643;39959.54631;695.571808
9079;24662.18724;28821.53586;4159.348624;26703.43898;988.056526
9082;23477.27039;26122.29524;2645.024848;25075.8172;615.938905
37019;17539.70437;22279.43083;4739.726465;20281.79162;1155.168494
40177;29469.39793;34886.59829;5417.200359;32624.35384;1164.043986
40178;29339.40704;34415.61228;5076.205242;32227.16233;1191.877163
9368;32641.84449;37038.33555;4396.491059;34598.87061;893.827061
9375;22042.0681;28140.44585;6098.377749;25120.8967;1513.850416
9405;19643.52107;24866.11724;5222.596168;22120.16093;1197.135335
9132;28502.95388;33452.00785;4949.053973;30510.37907;1234.42847
9417;33298.91237;39230.80843;5931.896056;36993.89275;1548.260039
9133;18110.52542;22852.03387;4741.50845;20400.99111;1149.99793
9144;41178.99752;46336.71804;5157.72051;43563.25396;1199.684514
47021;17643.17116;23557.68248;5914.511321;20603.90625;1272.233574
9451;6529.790838;12072.80707;5543.016228;9327.674794;1298.006032
9148;32360.54521;38711.68051;6351.135302;35591.77931;1518.612677
9149;25278.28966;29720.08218;4441.792526;27632.13262;975.966203
9154;46527.07756;49799.02744;3271.949882;48189.62062;810.528175
9155;7437.487398;23858.55585;16421.06845;17121.82623;4216.432079
9159;25863.69809;30593.16322;4729.465128;28617.87008;1161.736021
37164;12321.85883;15948.29371;3626.434878;14389.16751;842.716365
9160;8744.276172;15131.62991;6387.353737;12380.15634;1472.876373
47071;11813.18536;15970.39608;4157.210722;13699.28101;946.815794
9273;32368.47942;36218.40947;3849.930055;34412.36547;971.216061
5001;30196.28425;35515.72904;5319.444791;33005.52809;1325.449701
5008;28498.72548;34277.87238;5779.146901;30911.45214;1299.596621
5010;28764.25331;33266.61724;4502.363923;31181.19483;1142.078631
9454;16664.51038;18645.86994;1981.359556;17683.70758;483.362455
5012;29668.44484;34499.22516;4830.780312;32084.56499;919.627748
9455;29566.11977;34340.95887;4774.839106;32188.92666;1175.69531
9456;26243.84619;30062.36997;3818.523781;28413.23994;869.346301
47073;32732.88214;40172.62261;7439.740472;36769.48806;1519.397527
49079;18545.76206;23655.3941;5109.632045;20978.9875;1276.51879
5013;37135.63717;44338.03852;7202.401344;41103.74834;1734.871478
5014;20738.68193;47199.20377;26460.52184;33818.66849;5775.203773
5015;38789.65959;41753.01332;2963.353732;40262.15144;711.471326
5021;18749.42609;24057.81121;5308.385122;21258.01778;1209.245691
5025;39847.56222;46883.34575;7035.783531;42119.62343;1412.644729
5026;26603.76591;32978.16563;6374.39972;30005.59228;1513.620459
5034;17510.27445;21809.97024;4299.695784;19415.43874;986.652482
5046;33316.36182;36266.8655;2950.503679;34564.78695;635.966582
53011;41227.91253;46627.7813;5399.86877;44126.67409;1474.009093
53012;47978.46215;48912.3653;933.903155;48465.04092;213.534514
53013;39594.53721;45101.22479;5506.687582;42051.99702;1025.008952
5048;35703.50584;40198.20082;4494.694977;38527.57343;930.589966
53014;42938.28962;46126.49613;3188.20651;44674.45908;727.909469
9472;28801.95021;33435.30368;4633.353472;31006.31891;1169.217764
53015;26003.50135;28159.33912;2155.837777;26978.80861;861.366185
53016;49180.41273;51433.88987;2253.477145;50384.8211;546.529454
53017;52861.68515;53424.44518;562.760023;53208.91365;147.915612
53018;49267.93657;50005.06409;737.127516;49642.76427;221.17483
53019;43889.75694;44994.61288;1104.855942;44642.26139;260.074903
53020;43930.0119;45580.21526;1650.20336;44718.93565;415.817413
5002;32497.75556;41055.0039;8557.248343;36942.66175;2259.470252
5005;22989.00374;27879.91691;4890.913174;25400.00821;1139.358426
5007;26644.7032;31283.79175;4639.088545;28891.79435;930.54545
5016;27512.81252;38513.26376;11000.45123;33341.06681;2787.834977
5017;16175.55347;20669.23194;4493.678466;18336.35972;1026.63433
5018;29889.1515;34678.16482;4789.013322;32325.89157;1149.17463
5019;31.260077;20652.94666;20621.68658;8259.826716;5106.661496
5022;12506.0843;36753.5723;24247.488;25344.3455;5887.911908
5023;24830.18483;31717.80136;6887.616535;27995.30271;1563.273891
5024;8779.75652;15713.42745;6933.670927;11618.66155;1512.557721
5027;14672.52742;19386.22742;4713.699995;17215.68004;1080.563727
5029;35035.05057;39182.21465;4147.164079;37134.84462;974.256563
5100;37547.46067;45041.05333;7493.592667;41836.72459;2072.431717
5030;8323.538469;12026.77894;3703.240475;10022.2245;785.251656
5033;33438.03598;42975.06549;9537.029506;39368.47781;2537.052978
5101;32623.3895;41581.82595;8958.43645;37258.52183;2038.870902
5102;17161.28115;27579.05687;10417.77571;22877.0211;2386.439599
5035;22408.97934;27661.31617;5252.336828;24761.10185;1268.158659
5036;26791.51653;31355.70694;4564.190409;29137.81337;921.198081
5103;29095.09086;33805.22485;4710.133995;31471.32349;1136.660614
5037;23557.79869;40741.80864;17184.00995;32311.0425;3748.403212
5038;42153.51479;48505.91478;6352.399986;45872.78611;1471.049122
5039;19606.80077;26355.43563;6748.634855;22536.69077;1533.864922
5052;38131.93823;47740.39521;9608.456975;43247.90157;2360.12459
5104;46831.81815;49437.3543;2605.536154;47951.13276;632.249325
5040;9157.899428;18356.09812;9198.198692;14731.70632;2011.699841
5055;35485.52029;39704.09749;4218.577201;37470.90966;826.394369
5041;25134.57599;37488.22252;12353.64653;30560.65635;3027.65013
5042;30846.25623;34921.58738;4075.33115;33112.95046;1031.80974
5043;31572.9189;37191.22437;5618.305473;34280.68531;1240.530408
5044;36972.12488;46972.56185;10000.43697;42434.9117;1803.666615
5045;25628.56189;31500.69315;5872.131256;28890.84487;1358.816632
5047;30495.22778;47099.16479;16603.93701;38446.48337;3491.47582
5056;22965.44964;28098.11801;5132.668374;25396.23379;1120.312743
5057;20418.99794;33881.10258;13462.10464;27247.05204;2535.865012
5049;5321.451193;12999.01569;7677.564498;9644.83517;1850.968605
5051;15677.0585;20265.70826;4588.649762;17986.49952;1014.797538
5109;31573.81534;37084.64946;5510.834116;34214.94581;1330.460612
5053;7522.61852;14519.11444;6996.495922;10483.76683;1446.114152
5054;33954.44837;39157.53655;5203.088182;37064.30488;1252.768168
5058;33278.38177;41026.59917;7748.2174;37410.09628;1628.619325
5061;2340.704121;7825.977267;5485.273146;5440.349033;1202.759759
5059;22556.3189;28205.0591;5648.740202;25153.50095;1362.789239
5060;35048.1762;41739.67784;6691.501645;38606.41115;1607.404597
5069;34765.62442;37843.6714;3078.046984;36540.65213;760.986543
5070;24185.17369;29030.20444;4845.030758;26508.28743;1245.698019
5062;29797.5338;34724.03192;4926.498113;32112.24859;1030.645311
5063;37595.06374;40312.83745;2717.773711;38884.44952;697.41994
5064;30795.69955;37110.28558;6314.586029;33765.32833;1634.21858
5072;35598.09566;40378.52681;4780.431157;38280.82091;972.226656
5065;28299.82619;36220.41444;7920.588254;32407.07289;2016.559402
5066;37377.63162;43140.81121;5763.17959;40853.65643;1344.371984
5067;20376.4403;24462.02238;4085.582075;22538.27105;882.204967
5073;37957.5342;45039.66329;7082.129089;42390.9425;1633.819179
5074;32439.9812;41158.99542;8719.014221;37161.10843;1989.65723
5077;35217.63992;38332.69369;3115.053765;36879.53472;810.523352
5075;30478.68432;38017.95211;7539.267787;34139.13161;1623.067582
5076;2242.350884;9332.880987;7090.530103;6084.488277;1499.271568
5079;16049.07465;21538.37573;5489.30108;18884.32055;1187.053592
5080;31612.56515;42760.88717;11148.32202;38152.68785;2210.779592
5081;39351.73436;44554.57004;5202.835682;41987.54951;1157.136573
5082;27675.52518;39469.97794;11794.45276;34908.37234;3036.761017
5083;6781.159241;13339.03523;6557.875987;10358.24394;1521.565311
5084;12784.18743;17708.56351;4924.376081;15098.87824;1037.494181
5086;40019.95913;44052.38489;4032.425753;42396.82095;820.012253
5087;17450.09476;21136.32349;3686.228736;19291.84807;860.040032
5088;23061.04749;28640.26195;5579.214469;25775.03511;1453.242295
5089;31947.59181;44797.81356;12850.22175;39113.94112;3252.423232
5090;31074.50348;37784.09535;6709.591874;34881.82142;1527.696557
5092;19417.34498;24651.23574;5233.890761;22260.21086;1185.775822
5093;11546.82394;19563.54925;8016.725306;15569.96959;1933.764811
5094;29905.8095;37282.06439;7376.254892;33549.53997;1653.737346
5097;21636.7272;30658.72081;9021.993612;25773.21367;2159.523781
5095;30518.05875;39778.26922;9260.210472;35437.92735;2256.241134
5096;25084.43755;29892.89767;4808.460124;27626.94161;1087.594048
5099;27184.82682;35423.14747;8238.32065;31084.50258;2020.475668
5105;44648.01723;51682.83396;7034.816726;48542.59392;1693.188544
5106;40902.08352;45359.63994;4457.556413;42936.36122;1073.511668
5107;32008.36683;37084.10762;5075.740783;34623.4276;1177.364893
5108;15667.19322;19293.13565;3625.942436;17434.01518;826.526524
5110;23802.84926;30645.35559;6842.506331;27301.60298;1702.345292
5112;16632.57042;22665.76033;6033.189906;19859.07816;1218.820278
5113;21628.52768;29601.71376;7973.186077;25545.67979;1795.155425
34131;42092.37707;49073.13776;6980.760686;45313.01399;1606.60574
5114;19013.50891;31191.32163;12177.81271;25182.04109;2476.123938
5116;35377.01761;40488.63989;5111.622283;38208.1613;1110.063175
5117;30401.81464;38283.68067;7881.866036;34430.46553;1893.31886
37333;12347.39194;15676.99055;3329.598609;13853.27617;759.755663
5115;14539.66218;28035.81967;13496.15749;21558.35082;3029.757034
49080;33996.27326;40129.64222;6133.368959;37561.02473;1267.257441
5118;38493.57354;42678.84953;4185.275991;41023.81199;1098.645395
5119;28594.72863;34822.66927;6227.94064;31792.49993;1257.442048
5120;10522.50039;14694.16361;4171.663222;12541.64951;879.903217
5121;3188.18794;12581.56401;9393.376073;7708.684669;1945.87979
5122;39960.16638;44839.11076;4878.944387;42221.67455;1116.989903
5123;10630.90964;15328.13797;4697.228335;13374.28666;1082.578736
5124;12026.65815;20095.33507;8068.676922;15695.96659;1933.304626
5125;29289.10249;34341.67998;5052.577493;31926.09897;1374.730416
5127;28083.04977;40111.29053;12028.24076;35782.67704;3093.829639
5130;12634.2467;18679.13131;6044.884612;15419.49803;1512.704201
5128;8620.480951;16131.48294;7511.001987;12355.00239;1755.665346
5129;32775.91948;39567.38934;6791.469855;36378.93602;1573.912713
5131;30651.16113;38788.13172;8136.970592;34014.09629;1936.560472
5133;11892.73963;17614.89803;5722.158399;14848.62644;1295.750272
5134;18834.42807;23891.24092;5056.812843;21541.10945;1165.836654
5132;21068.54591;40857.93129;19789.38538;31617.07924;5474.525585
5135;24373.3083;32363.91419;7990.605896;28197.00913;1766.866794
5136;26218.4076;31794.01571;5575.608103;29225.1924;1143.001161
5140;25437.19899;31176.16323;5738.964242;28668.05405;1308.404665
5138;16020.86456;22154.10841;6133.243847;18746.16462;1277.922653
5139;24097.2028;29484.08493;5386.882126;27152.26649;1043.265202
5143;28291.17003;34226.0779;5934.907864;31107.60545;1395.318685
5144;26708.26595;39177.41185;12469.1459;32692.70015;3088.984998
5145;19175.09095;25259.16858;6084.077628;22193.47423;1515.301966
5147;33626.58446;40818.50791;7191.923456;37550.65816;1717.443487
5148;26528.75441;30368.78164;3840.02723;28416.60156;819.112584
5149;25536.87459;31133.89847;5597.023875;28971.1769;1286.184679
47099;20500.45872;28117.32627;7616.867555;23558.9604;1596.435442
5152;32343.47253;38099.78927;5756.31674;35546.30695;1282.364775
5153;19582.44841;24875.41055;5292.962148;22298.77124;1082.30918
5158;17498.0924;25832.84098;8334.748582;21966.41079;1936.371424
5154;39123.77027;45817.39013;6693.619864;42227.89472;1560.957438
5155;39481.35947;47966.87895;8485.519482;43857.88268;1932.184825
5159;23235.88808;32635.997;9400.108923;27663.89404;2272.282285
5156;36471.62327;41327.06602;4855.442751;38801.02608;1059.353778
5157;25801.54778;36858.48241;11056.93463;30812.10632;2295.212225
5160;31757.6339;39777.37781;8019.743909;35142.61398;1931.641068
5161;18299.52509;24843.64301;6544.117915;22119.35666;1494.640473
5174;34971.26114;39835.79422;4864.533079;37602.61566;981.658233
5162;37540.28226;46662.10117;9121.818914;42415.89589;2350.931876
5163;24151.81395;33201.78169;9049.96774;29077.24534;2218.163925
5164;29419.7432;34013.03637;4593.293166;31874.36268;981.532411
5165;43514.93053;51555.23971;8040.309179;47229.65317;1808.500696
5166;24254.07032;29334.04787;5079.977548;26739.73688;1169.506934
5167;32569.10026;39444.28317;6875.182914;36288.44104;1587.129609
5168;11364.99154;23813.01656;12448.02502;17500.20132;2940.19418
5169;27985.9123;33209.98762;5224.07532;30462.29318;1094.088842
5170;19382.28197;22618.53222;3236.250246;20903.55143;798.860715
5171;8304.265355;12901.10011;4596.834754;10861.08677;1027.038385
5178;21217.83938;30427.86154;9210.022156;25319.27748;2207.026541
5172;11660.58279;16401.96348;4741.380687;14287.94325;1108.231497
5173;14457.26661;21401.71417;6944.447553;17697.48371;1459.430931
5175;18877.53212;26426.0699;7548.537777;22495.35581;1780.274157
5179;23899.14737;31237.85154;7338.704174;27367.02629;1818.780708
5180;27177.98417;30610.28524;3432.301066;29080.98307;788.712767
5176;11006.89333;18396.48042;7389.587088;14548.77512;1709.390885
5177;26038.04918;32749.17832;6711.129141;29562.6421;1652.235526
47100;18085.6906;24249.28237;6163.59177;21075.0997;1565.11748
5182;25623.81211;38646.39263;13022.58053;32157.74397;2926.888845
5183;30390.05344;33697.75848;3307.705041;32108.53577;794.729905
5184;3645.69077;16835.97157;13190.2808;9520.496044;2641.541312
5260;37975.53674;47100.91258;9125.37584;42653.04048;2006.526096
5185;12195.06275;19954.42197;7759.359226;15836.92358;1908.615059
5186;32632.38859;41631.8227;8999.434108;37574.54324;2106.081956
5261;27000.96865;31910.32906;4909.360408;29390.50849;1162.314596
