CODMUNI;MINCARRETN;MAXCARRETN;RANGECARRETN;MEANCARRETN;STDCARRETN;MINDISAUT;MAXDISAUT;RANGEDISAUT;MEANDISAUT;STDDISAUT;MINDISFERR;MAXDISFERR;RANGEDISFERR;MEANDISFERR;STDDISFERR
49039;2359.250723;6496.84901;4137.598288;4350.723094;984.954649;2318.769863;6401.234167;4082.464304;4364.671746;946.371882;4122.911815;8139.525841;4016.614026;6213.683736;952.995658
49018;10303.26712;18499.77813;8196.511011;14829.01266;2050.632994;8813.626974;17483.97748;8670.350503;13608.14539;2121.798864;18398.35818;27204.15782;8805.799639;23400.68139;1986.109534
49019;23.156976;4359.191946;4336.03497;1722.273461;1101.000235;3087.75264;7465.279692;4377.527051;5506.232084;1024.789889;24.272248;4339.194787;4314.922539;1766.495534;1074.034851
49020;9476.70438;20638.56835;11161.86397;14610.301;2685.59345;6219.604844;16463.03222;10243.42738;11668.77744;2488.654042;17803.69778;27306.12086;9502.423078;22263.72483;1965.230175
49021;8.768334;4292.57579;4283.807456;1790.255385;934.28001;20.248211;7163.211065;7142.962853;2472.750423;1700.027004;7.229803;6106.943533;6099.713731;3089.651471;1299.162109
49022;8504.374382;13718.32573;5213.951352;11055.20893;1277.887348;5406.633804;10585.28653;5178.652724;8011.406152;1237.570709;7382.677415;11725.15067;4342.473254;9318.95661;924.960481
49023;12557.24932;30802.26469;18245.01538;20801.10806;4011.538445;20346.44513;37227.11544;16880.67031;29316.31973;3985.533826;19418.40383;35987.24866;16568.84483;28374.14465;4074.208055
49025;759.867994;6152.785833;5392.917839;2775.415239;1072.671268;12348.96253;20067.60705;7718.644515;16861.13152;1839.961583;2502.518133;7727.870288;5225.352155;5091.942792;1240.167706
49026;2394.502078;9389.798007;6995.295929;5589.451008;1733.883827;13112.32579;17785.86099;4673.535202;15817.1168;1017.327854;6453.301303;11140.91804;4687.616741;8332.341005;1058.539859
49027;3416.202845;11038.64106;7622.43821;7083.810294;1630.748158;2651.909166;9456.076714;6804.167548;6002.762992;1360.604164;23103.43888;27157.75951;4054.32063;25242.73604;1034.634976
49028;953.486325;7595.51996;6642.033635;4113.812921;1736.769662;659.503451;5933.395424;5273.891973;3108.795806;1288.017332;9230.728506;16144.66993;6913.941425;12532.50395;1579.444164
49030;13933.30589;18980.58283;5047.276943;16555.98039;1153.023802;11046.03615;14552.72716;3506.691012;13109.64029;856.960714;16819.85299;20539.11665;3719.263663;18723.94867;868.848755
49031;2409.63535;11869.67307;9460.037725;6955.283624;2027.94046;3762.478815;12429.4696;8666.990781;8084.317951;1957.152741;3766.838042;11656.69576;7889.857719;8098.178992;1653.129084
49032;457.240589;4516.953646;4059.713057;2796.623677;867.105487;1488.253763;8979.15379;7490.900027;4642.114194;1523.998079;12413.5875;19449.78079;7036.19329;15961.257;1505.343504
49033;17.065692;5883.385242;5866.31955;2101.913716;1175.615053;22.37119;5044.876809;5022.505619;1810.665306;879.824957;18397.23092;25301.81928;6904.588358;22362.96092;1391.203894
49034;27.355234;4062.645618;4035.290384;1927.24259;780.436943;15.545543;4365.542013;4349.99647;2096.823613;951.873469;5410.442344;12176.75207;6766.309725;8512.69993;1602.61569
49035;14212.23474;20517.13989;6304.905153;18261.41725;1464.480736;9660.122026;15954.06612;6293.944089;12769.95594;1406.15932;12434.36272;21601.4869;9167.124186;17431.72967;2213.884281
49040;50.77814;4165.84187;4115.063729;2013.310023;904.582901;24.17224;3483.586075;3459.413835;1637.632321;740.409795;9086.253238;15917.34831;6831.095075;12945.86279;1588.003632
49036;5594.781185;13101.6516;7506.870418;9625.587774;2124.523813;14748.14504;24078.76179;9330.616749;19149.40879;2012.570155;28.15952;9176.036479;9147.876959;4187.975996;2222.661803
49037;31005.93904;39462.58049;8456.641452;35369.67649;1785.70138;33302.3045;40908.4403;7606.135806;36398.44121;1683.392756;32818.28155;40463.1535;7644.871948;35964.71668;1673.791908
49047;9146.307931;14050.45683;4904.148901;11652.43851;1214.960643;12098.46967;16272.8572;4174.387526;14037.80872;1038.616687;2943.720686;9283.281524;6339.560837;5976.451269;1414.760471
49041;21.56013;4568.676288;4547.116158;1881.26426;1076.887548;10.107992;3776.90443;3766.796438;1836.162297;833.065341;3450.504736;8254.830255;4804.325519;5937.321803;1110.119547
49042;13627.93704;21166.63403;7538.696993;17388.73902;1871.79873;14446.45561;20027.98062;5581.525011;16888.74642;1229.88855;10059.28743;18453.78185;8394.494412;13904.89821;1941.178479
49057;11229.64254;18206.91311;6977.270568;14454.3204;1630.021028;10795.42966;17737.49268;6942.063017;14018.83715;1621.810097;25073.90028;30104.55703;5030.656746;27965.45931;1075.010368
49043;30.744348;8223.135393;8192.391045;4081.109919;1957.065398;9483.358097;19356.48458;9873.126485;14427.07296;2138.297266;21856.26171;33302.58228;11446.32057;25965.03233;2177.529334
49044;35.32701;3728.792924;3693.465914;1567.070916;900.319062;248.320008;4115.088974;3866.768966;1895.160207;822.183092;2479.676999;6321.987517;3842.310519;3952.409598;874.984877
49046;7332.718889;12782.19256;5449.473667;10176.92262;1242.61605;39.21856;3994.438488;3955.219928;1840.758304;850.469354;10640.40994;18505.39841;7864.988463;14781.83745;1902.693601
49048;35.479614;5109.570905;5074.09129;2292.719498;1021.033117;40.295644;4097.878791;4057.583147;1839.129091;897.669148;6788.658597;13300.004;6511.345407;10237.55356;1440.020937
49050;36.545158;8310.370008;8273.82485;3835.236994;2008.730183;31.36505;8066.396835;8035.031785;3668.884002;1970.776931;1354.47474;10105.62979;8751.155051;5410.981167;2123.979359
49052;4455.592245;8840.769629;4385.177383;6482.147463;1061.4104;3607.372911;7859.292665;4251.919754;5532.887176;1068.284961;4114.602536;8449.076525;4334.473989;6502.225404;989.198335
49053;9.623699;4913.911635;4904.287937;2040.551644;1107.387041;32.845207;6882.482177;6849.636971;2845.031027;1481.966996;14.093016;6952.575638;6938.482622;2760.321519;1206.204354
49058;24.405224;4426.092524;4401.687301;1919.188473;1019.470329;28.444546;4930.328405;4901.883859;2135.66371;1046.826125;47.687281;5333.256507;5285.569226;2501.890797;1030.613126
49054;5.862405;5204.739629;5198.877224;1994.327125;987.439011;1.415702;6791.837661;6790.421959;2424.782579;1290.213239;29.807423;6704.554195;6674.746772;3615.391303;1409.556231
49055;7829.680302;12214.73969;4385.059384;9772.917499;967.767546;57.388462;5753.020012;5695.63155;2927.505784;1306.276501;29472.59025;34303.19783;4830.607585;31905.78503;1128.826647
49056;46.606275;5672.497693;5625.891418;2461.611782;1177.205435;43.043234;5008.298896;4965.255663;2183.81617;1035.65611;2779.350166;8776.911553;5997.561387;5525.389095;1210.427026
49062;4670.141037;17880.99046;13210.84942;11730.72179;3559.66666;4895.646213;18219.06471;13323.4185;12215.80264;3590.2159;14091.18754;25700.72866;11609.54112;20564.59536;2684.919609
49063;2645.575349;10795.23412;8149.658773;6610.94455;1956.423363;14751.73826;22337.69955;7585.96129;18353.22942;1768.648735;6828.02343;17743.30231;10915.27888;13517.47122;2337.965501
49067;601.533771;7833.653324;7232.119553;4611.955466;1646.260799;4887.998347;14911.18375;10023.1854;10840.53796;2374.524494;3366.887108;11808.37147;8441.484359;6913.680455;2016.718059
49064;19009.47351;31277.93014;12268.45663;24830.86329;3113.819381;36164.62012;47452.00759;11287.38747;41663.00968;2420.225486;32479.43525;44744.52144;12265.08618;38316.97122;3103.325251
49068;3480.710624;14000.78664;10520.07601;8666.583391;2758.224361;18105.37722;29896.96013;11791.58291;24079.28621;2731.445699;27.611285;8282.657016;8255.04573;4325.572463;1971.827849
49069;7260.949419;17286.27358;10025.32416;13388.0907;2387.519718;7874.116245;19675.43061;11801.31436;14785.91145;2192.243464;2211.719108;15673.25973;13461.54062;7913.885531;2935.575783
49065;35062.11001;46629.9846;11567.87459;40416.57745;2643.087545;45495.06263;53840.30498;8345.242349;50086.1956;1875.4222;42536.32707;51645.39174;9109.064674;48327.02866;2086.476327
49066;39.457173;6703.542945;6664.085772;2748.065249;1285.169952;8032.417593;16163.02244;8130.604849;12022.98276;1862.600955;5840.06372;18163.59588;12323.53216;11999.77588;2880.472315
49071;12.642209;7845.977661;7833.335452;2673.259614;1644.673163;22438.0276;34692.65272;12254.62511;29137.32406;3153.36541;9118.8935;21974.34336;12855.44986;16739.1765;2903.631642
49075;3060.606471;5096.172285;2035.565814;3920.668107;448.325247;3014.565822;5217.784593;2203.218771;4094.536762;441.725251;1862.086489;3894.639199;2032.552709;2772.396545;416.166483
49076;18.782516;4712.985245;4694.202729;1735.251614;1091.038868;39.680126;3956.696174;3917.016047;1723.364679;776.007519;2017.322413;7057.781304;5040.458891;4004.619115;1164.337742
49077;12985.35568;25422.20913;12436.85345;19763.85914;2859.49165;13608.1793;26458.17433;12849.99503;20636.71948;3001.248359;12791.0679;26227.38988;13436.32198;20194.16632;3178.588062
49078;7915.930648;11853.59877;3937.668126;10370.50312;816.853461;10316.31071;15417.2609;5100.950189;12883.46491;1207.501064;12739.03317;17738.26064;4999.227479;14729.5202;1176.329978
49082;36.701089;5910.971137;5874.270048;2672.01872;1238.0249;2138.517686;9249.103259;7110.585574;5576.533035;1487.574213;6157.107496;12857.64702;6700.539525;9723.305321;1495.967841
49083;9493.607628;14429.6012;4935.99357;12190.23768;1102.048678;4093.402068;10159.04304;6065.64097;7166.611289;1387.996137;10170.39004;15945.5903;5775.200262;13213.0394;1288.421404
49084;6191.688983;10934.16859;4742.479608;8469.432858;1067.701572;4611.391283;9829.690295;5218.299013;7194.49068;1252.135768;7113.646508;11449.76863;4336.122125;9174.624398;1016.696269
49085;1736.539287;17824.60372;16088.06444;10501.45104;3314.049176;1573.352977;17851.76513;16278.41216;10380.18045;3339.233853;3560.101569;19915.99107;16355.8895;12374.26108;3331.675525
49086;5357.423776;10336.00416;4978.580384;7870.964494;990.6325;3701.504233;7466.401599;3764.897366;5281.00906;832.202993;5834.904209;9767.800131;3932.895922;7558.828094;864.852106
49087;4388.209549;14368.86763;9980.658076;9472.754822;2608.80781;23915.34531;33820.80721;9905.4619;29025.36343;2230.201018;2129.131795;12821.91915;10692.78736;7106.130905;2602.872677
49091;6.149939;5127.345496;5121.195557;2363.210143;1211.337624;16398.70671;24306.14657;7907.439864;21339.89609;1619.778006;23.594026;8583.795135;8560.201109;4817.131824;1977.75688
49092;1008.873656;8324.889271;7316.015616;4559.66123;1614.98219;141.354103;7729.568247;7588.214144;3739.701022;1645.013156;10778.69913;20122.19804;9343.498905;15561.8323;2105.082164
49093;10062.61337;19327.70459;9265.09122;15009.29842;2341.127707;9665.728498;17702.76815;8037.039652;14230.17447;2097.384576;14523.13294;21944.65531;7421.52237;19133.93555;1602.744497
49096;3923.231225;8453.237971;4530.006746;6119.357333;1107.764563;3829.396547;8133.647978;4304.251431;6070.657465;1022.336002;5524.824975;9558.37743;4033.552456;7628.663537;901.476404
49094;1270.275592;11089.70507;9819.429482;6174.416041;2291.131257;1374.497981;10252.22611;8877.728124;5807.842687;2198.351537;4683.034945;15452.48289;10769.44794;10013.40478;2331.786822
49095;312.231575;4492.222891;4179.991315;2543.146633;858.345731;465.578824;7921.165049;7455.586225;3807.26953;1744.044367;46.642041;5652.886914;5606.244873;2576.287154;1208.32945
49097;11090.78836;17818.81716;6728.028798;14712.75172;1542.664435;11988.8777;18614.40865;6625.530956;15151.33352;1607.75724;24447.73397;31147.56517;6699.831197;27991.92161;1503.027834
49098;3271.193169;12211.3463;8940.15313;7301.441696;2058.527132;22101.83851;30713.61436;8611.775853;25960.81565;2029.32869;3443.191371;11496.88583;8053.694462;7488.298498;1988.317077
49099;9827.352205;13028.51448;3201.16227;11789.17973;760.315506;22936.94495;30074.10401;7137.159065;26203.08749;1543.508182;36.051106;4955.891668;4919.840562;2983.968083;1208.519765
49100;24.280098;7595.979613;7571.699516;3166.729004;1755.587844;6.42367;7811.441005;7805.017334;2696.661832;1707.383523;3778.850325;13056.84389;9277.993563;8761.722887;2084.18976
49101;12615.59807;20254.46048;7638.862413;16283.83782;1755.389881;27903.75739;36369.39485;8465.637463;32098.05446;2112.458344;26691.13905;34386.66001;7695.520958;30334.84102;1683.069271
49103;4471.345725;10602.16714;6130.821418;7046.708573;1455.564494;6272.178672;11281.01069;5008.832023;8510.584798;1162.568226;5225.978754;11579.37299;6353.394233;7849.33063;1486.32227
49104;7758.100318;16949.12216;9191.021845;13464.41864;1926.859516;7346.901613;22337.77928;14990.87767;15424.06688;3277.501906;22.184695;7701.592776;7679.408081;3370.732642;1653.401501
49105;729.515167;5007.555904;4278.040737;2977.001361;977.202033;31.994317;4508.105253;4476.110936;2019.693372;1029.08613;1279.912014;5833.510077;4553.598063;3606.082527;1033.167235
49107;11662.61502;18724.05894;7061.443921;15094.17496;1540.902578;6980.201726;13934.08888;6953.887151;10292.80394;1511.141276;13030.01333;19545.95598;6515.942649;16195.97283;1488.228035
49108;17.908677;10380.28356;10362.37488;4124.280083;2449.604208;16584.80886;23052.70239;6467.89353;20295.12915;1397.966265;38.761182;7528.564489;7489.803308;3349.750459;1513.785293
49109;1999.773425;5922.577493;3922.804068;3841.702572;916.109336;7.95061;3163.192159;3155.241549;1671.875602;704.207733;3736.671659;8701.084196;4964.412537;6276.795733;1095.592116
49110;3326.793354;14272.37527;10945.58191;8544.099202;2616.73475;2528.06044;13820.5926;11292.53216;8084.969519;2648.597853;21.287975;9663.662027;9642.374051;4258.000006;1966.085166
49111;6322.81656;12076.24282;5753.426263;9479.209467;1245.617174;11804.55454;16871.82703;5067.272496;14248.93822;1154.23292;433.525735;7489.91015;7056.384415;3959.146763;1692.119384
49112;941.292305;9564.874394;8623.582089;4506.907148;2039.49927;1445.513561;10170.55004;8725.036475;5040.517231;2060.071545;11877.14924;22608.18068;10731.03144;16782.73265;2438.939246
49113;1080.055043;9003.476661;7923.421617;4586.701878;2088.469245;21.195545;13273.73848;13252.54294;4276.302749;4488.762961;5448.354928;17336.27824;11887.92331;10282.17142;3815.04626
49114;5482.284273;9724.76176;4242.477487;7762.937044;982.822029;660.241704;4173.345645;3513.103941;2482.977566;886.976051;6670.089105;10408.89118;3738.802073;8420.356824;892.808099
49115;3484.096999;13029.82571;9545.728709;7419.770674;2210.632081;4233.668946;12977.03176;8743.362818;7966.342726;2073.135054;3629.350372;12771.16389;9141.813521;7466.929582;2092.512078
49116;681.238397;6000.55476;5319.316362;3480.04507;1102.436386;1808.31828;9129.00121;7320.68293;5815.440144;1811.392315;12595.91359;22309.05192;9713.138327;17860.39052;2191.674832
49117;514.110826;5936.303567;5422.192741;3148.079556;1193.451464;1611.931238;6730.101857;5118.170619;4344.147359;1245.324523;10334.18908;21092.12205;10757.93297;15547.8519;2338.291189
49175;8030.679404;16371.00537;8340.325968;11133.74249;1764.261349;2998.167304;8954.036191;5955.868887;5869.558931;1623.511585;7833.196895;15203.57764;7370.380741;10964.29888;1615.299063
49118;1817.332284;7912.283795;6094.951512;4559.589363;1621.770752;9177.046865;13220.30213;4043.25526;11024.37815;883.543901;3855.593161;10278.49895;6422.905793;6840.884274;1402.080713
49119;3592.94106;9285.180513;5692.239453;6687.776651;1180.423301;2329.128779;7250.980101;4921.851322;4788.660534;1057.830082;4442.892789;9353.008345;4910.115555;7317.747432;1222.468162
49120;4277.340741;11829.64106;7552.300317;8099.733141;1970.439985;3849.149299;11470.18264;7621.033345;7725.817042;1983.13947;20086.23247;27566.90573;7480.673265;23717.5172;1888.825408
49128;2489.631384;7046.616683;4556.985299;5156.866733;958.789186;1482.683298;5426.274108;3943.590809;3139.422738;865.737555;1866.857924;8798.841702;6931.983778;5464.123125;1660.802631
49121;38.64595;5043.060753;5004.414803;2225.994527;1225.777638;23.682644;4459.290796;4435.608151;2000.007917;978.191858;8057.053986;14827.60793;6770.553942;11868.4311;1618.786895
49122;1480.677399;6316.119823;4835.442424;3999.297425;1039.044592;498.323674;4491.611398;3993.287723;2427.040536;904.572197;2925.003375;8382.83777;5457.834395;5758.597329;1155.508739
49127;16.06482;3027.009995;3010.945175;1094.053047;625.687952;21.599577;3496.959944;3475.360367;1636.593313;806.002922;470.568171;5613.223066;5142.654895;3182.430324;1175.606146
49123;37.183278;7740.590458;7703.40718;2603.92562;1373.326064;2872.729367;13460.32071;10587.59135;8100.686916;2342.658726;943.575215;7059.275239;6115.700024;4579.76743;1339.74151
49126;19442.25502;27843.47773;8401.222717;23847.19192;2092.752536;19396.80046;27725.50214;8328.701674;23749.22368;2059.986674;19708.93291;28140.19178;8431.258878;24072.18554;2060.476802
49124;6711.796728;14521.69874;7809.902009;10717.08942;1536.21456;18351.29508;30756.23327;12404.93819;24815.87105;2792.082086;17986.24495;27827.17778;9840.932837;23157.43273;2178.660638
49125;4586.862601;10233.44181;5646.579212;7027.468402;1308.265514;3430.250148;10336.60438;6906.354232;6781.109641;1590.286091;6395.62861;11990.62844;5594.999828;8868.466672;1332.850009
49129;22.415059;4771.039009;4748.62395;2108.542171;1010.535447;17.975077;5537.404117;5519.42904;2151.250905;1075.264089;2537.220023;10486.87788;7949.657859;6732.942869;1757.952503
49130;4884.377453;10218.55341;5334.175955;7141.707543;1164.53549;5993.433728;11340.57222;5347.138487;8144.340263;1172.281943;15284.05882;20669.21993;5385.161114;18040.28821;1327.583589
49131;8807.360619;14439.58343;5632.222813;11521.17672;1245.908055;27831.82175;33440.24808;5608.426326;30647.80154;1193.816225;22490.82437;28509.36612;6018.541748;25089.20019;1330.634211
49132;2542.836228;9161.091152;6618.254923;5559.80776;1677.725354;2834.067414;9952.845642;7118.778228;6524.923756;1695.948231;2036.5974;8229.544953;6192.947553;5397.905834;1403.29469
