codMuni;CCAA;Nombre;CodProv;NombreProvincia;NombreCCAA;NHOSPI;NFARMA;NCENTEDUC;NATURGHOSP;NATPRIMARIA;DISTHOSPIT;DISTFARMA;DISTCEDUC;DISTCURGH;DISTATPRIM
37034;7;El Arco;37;Salamanca;Castilla y León;0;0;0;0;1;20444.61122;12537.71508;4399.042718;10912.45495;1169.318949
37035;7;Armenteros;37;Salamanca;Castilla y León;0;1;2;0;3;41925.11455;8349.182162;2936.092645;17274.807;2324.170978
37036;7;San Miguel del Robledo;37;Salamanca;Castilla y León;0;0;0;0;1;49767.59029;9847.6178;4533.781611;7360.760241;1391.378727
37037;7;La Atalaya;37;Salamanca;Castilla y León;0;0;0;0;1;73130.33797;7168.752833;3993.678922;15367.89967;1930.454315
37038;7;Babilafuente;37;Salamanca;Castilla y León;0;1;6;0;1;20188.72327;19131.99816;2276.271595;5287.378637;2156.091997
37039;7;Bañobárez;37;Salamanca;Castilla y León;0;1;2;0;1;75228.81927;8359.836002;4196.393031;15065.88743;4099.239757
37040;7;Barbadillo;37;Salamanca;Castilla y León;0;0;0;0;1;8948.910202;6762.372697;8639.02649;11377.33051;4182.243859
37041;7;Barbalos;37;Salamanca;Castilla y León;0;0;0;0;2;34212.5238;7303.900937;5318.775187;8786.862911;1966.467649
37042;7;Barceo;37;Salamanca;Castilla y León;0;0;0;0;2;61993.47151;6459.84307;6390.440398;7067.268153;1415.294178
37044;7;Barruecopardo;37;Salamanca;Castilla y León;0;1;2;1;1;79171.34129;12164.09339;2481.133801;2492.945844;2247.014137
37045;7;La Bastida;37;Salamanca;Castilla y León;0;0;0;0;1;45892.54392;5325.587286;6611.970818;8275.128955;2172.279044
37046;7;Béjar;37;Salamanca;Castilla y León;0;5;6;1;2;59712.27555;10356.93236;2188.606756;2882.616341;1755.393211
37047;7;Beleña;37;Salamanca;Castilla y León;0;0;0;0;1;22170.56987;3664.642182;6529.140004;14432.46088;2084.511994
37049;7;Bermellar;37;Salamanca;Castilla y León;0;0;0;0;1;78245.64125;10781.45412;7215.177327;7391.213505;2152.329282
37050;7;Berrocal de Huebra;37;Salamanca;Castilla y León;0;0;0;0;1;33003.34137;10967.83607;5492.740834;10363.39855;2203.425987
37051;7;Berrocal de Salvatierra;37;Salamanca;Castilla y León;0;0;0;0;1;32257.99686;28349.95507;7918.791557;9059.931058;2243.170946
37052;7;Boada;37;Salamanca;Castilla y León;0;0;0;0;1;51048.47832;10984.07588;5603.54475;6762.353833;2786.603387
37054;7;El Bodón;37;Salamanca;Castilla y León;0;0;2;0;1;85907.79978;11653.33443;3391.956627;10055.09718;2889.433714
37055;7;Bogajo;37;Salamanca;Castilla y León;0;0;0;0;1;66489.70065;16236.32402;7137.767288;13758.57929;2233.281051
37056;7;La Bouza;37;Salamanca;Castilla y León;0;0;0;0;1;90417.67807;10999.54933;3915.817623;14745.21423;2231.631749
37057;7;Bóveda del Río Almar;37;Salamanca;Castilla y León;0;0;0;0;1;39665.52547;6091.095132;4588.819166;4514.10129;2067.829541
37058;7;Brincones;37;Salamanca;Castilla y León;0;0;0;0;1;55042.35756;6037.562553;12100.56149;14061.55953;1513.704269
37059;7;Buenamadre;37;Salamanca;Castilla y León;0;0;0;0;1;41525.84899;7112.07951;6246.626476;7587.269854;2750.253987
37060;7;Buenavista;37;Salamanca;Castilla y León;0;0;0;0;1;18051.07172;7387.45899;6270.35896;11209.6279;2521.870251
37061;7;El Cabaco;37;Salamanca;Castilla y León;0;1;2;0;1;52157.55457;11038.25304;2991.702431;7135.642748;2473.592958
37062;7;Cabezabellosa de la Calzada;37;Salamanca;Castilla y León;0;0;0;0;1;17701.60267;13455.4741;5968.589567;6166.830253;1270.943748
37063;7;La Cabeza de Béjar;37;Salamanca;Castilla y León;0;0;0;0;1;48094.09896;26623.86794;5120.527795;7113.161472;1468.624035
37065;7;Cabeza del Caballo;37;Salamanca;Castilla y León;0;0;0;0;2;72695.91917;14686.64003;7358.724386;9130.221642;2027.038828
37067;7;Cabrerizos;37;Salamanca;Castilla y León;0;2;8;0;1;6132.544333;16328.63156;1194.741288;4141.502303;1297.871321
37068;7;Cabrillas;37;Salamanca;Castilla y León;0;0;0;0;1;42371.71886;13332.99785;4875.104467;9089.308735;1961.346565
37069;7;Calvarrasa de Abajo;37;Salamanca;Castilla y León;0;1;8;0;2;11611.9169;27213.03949;1502.685569;7996.27459;1489.926833
37070;7;Calvarrasa de Arriba;37;Salamanca;Castilla y León;0;1;4;0;1;11353.16069;4495.685359;2166.466282;7235.949495;1969.472874
37071;7;La Calzada de Béjar;37;Salamanca;Castilla y León;0;0;0;0;1;57169.54634;10155.74237;4458.458846;5830.58159;1481.801941
37072;7;Calzada de Don Diego;37;Salamanca;Castilla y León;0;0;0;0;2;13628.97052;13941.79912;11946.27948;8113.584214;2144.031379
37073;7;Calzada de Valdunciel;37;Salamanca;Castilla y León;0;1;2;1;1;13780.53621;9325.462786;1896.827259;1843.598514;1754.357543
37074;7;Campillo de Azaba;37;Salamanca;Castilla y León;0;0;2;0;1;90068.79499;7698.480079;3078.614117;10946.82828;2412.958201
37077;7;El Campo de Peñaranda;37;Salamanca;Castilla y León;0;1;4;0;1;33985.28634;4015.403216;3313.592294;8254.822303;2814.967481
37078;7;Candelario;37;Salamanca;Castilla y León;0;1;0;0;1;66140.38659;2829.773241;5880.353117;6679.857637;4508.32492
37079;7;Canillas de Abajo;37;Salamanca;Castilla y León;0;0;0;0;1;18053.8892;9056.793901;9052.612205;9942.670854;2509.18388
37080;7;Cantagallo;37;Salamanca;Castilla y León;0;0;2;0;1;62063.33778;13484.52943;1191.574117;4626.884206;1181.393459
37081;7;Cantalapiedra;37;Salamanca;Castilla y León;0;1;4;1;1;30101.29525;1833.157449;3587.356194;3548.33067;3005.437748
37082;7;Cantalpino;37;Salamanca;Castilla y León;0;0;0;0;1;31498.07992;11334.42674;5175.480987;10064.13949;3017.967277
37083;7;Cantaracillo;37;Salamanca;Castilla y León;0;0;0;0;1;39634.64327;9294.519378;3969.594343;4836.061217;2514.412661
37085;7;Carbajosa de la Sagrada;37;Salamanca;Castilla y León;0;1;6;0;1;5562.950787;7350.283142;1428.230129;3286.179459;1549.015043
37086;7;Carpio de Azaba;37;Salamanca;Castilla y León;0;0;0;0;2;84735.26931;8384.748914;6365.541394;9987.352453;2614.836949
37087;7;Carrascal de Barregas;37;Salamanca;Castilla y León;1;1;0;0;1;7202.4082;8308.041934;5885.425692;9780.027555;3784.092964
37088;7;Carrascal del Obispo;37;Salamanca;Castilla y León;0;0;2;0;1;27997.733;18031.52825;3617.892796;8694.361402;3066.067568
37089;7;Casafranca;37;Salamanca;Castilla y León;0;0;0;0;1;35085.84208;14225.61226;8253.831867;9793.508928;2361.176176
37090;7;Las Casas del Conde;37;Salamanca;Castilla y León;0;0;0;0;1;53076.58915;2435.744268;1999.37928;4394.535451;624.586618
37091;7;Casillas de Flores;37;Salamanca;Castilla y León;0;0;0;0;1;106081.9105;5514.116057;8435.28701;9886.434561;2974.529086
37092;7;Castellanos de Moriscos;37;Salamanca;Castilla y León;0;1;6;0;1;9485.370493;10921.67141;1832.351973;4224.904453;1694.575739
37096;7;Castillejo de Martín Viejo;37;Salamanca;Castilla y León;0;0;0;0;1;73519.28509;13238.41646;9959.722924;14773.28302;6682.678988
37097;7;Castraz;37;Salamanca;Castilla y León;0;0;2;0;1;54352.2277;4945.729571;2389.679343;11098.49613;2307.655147
37098;7;Cepeda;37;Salamanca;Castilla y León;0;1;2;0;1;56910.62885;8225.741074;1349.422976;3832.097417;1192.868264
37099;7;Cereceda de la Sierra;37;Salamanca;Castilla y León;0;0;0;0;1;49692.43394;8791.149168;3542.832642;8207.562278;1600.637901
37100;7;Cerezal de Peñahorcada;37;Salamanca;Castilla y León;0;0;0;0;1;79846.23262;3263.73795;6077.056195;6351.854242;1675.678231
37101;7;Cerralbo;37;Salamanca;Castilla y León;0;0;0;0;1;70832.06937;6828.879264;7827.495394;11324.05193;2806.722511
37102;7;El Cerro;37;Salamanca;Castilla y León;0;1;0;0;1;70281.08046;11506.20553;3807.335948;15793.19967;2720.712169
37103;7;Cespedosa de Tormes;37;Salamanca;Castilla y León;0;1;2;0;1;45219.56869;11542.08058;2834.958549;9044.961182;2387.810463
37104;7;Cilleros de la Bastida;37;Salamanca;Castilla y León;0;0;0;0;1;47925.47363;6944.465096;4808.145529;8124.707965;1848.367372
37106;7;Cipérez;37;Salamanca;Castilla y León;0;0;0;0;3;42467.73696;13983.87862;9473.291443;15840.30493;2459.266107
37107;7;Ciudad Rodrigo;37;Salamanca;Castilla y León;0;2;4;1;2;72211.6203;6692.356965;5125.237841;6418.941302;4552.844556
37108;7;Coca de Alba;37;Salamanca;Castilla y León;0;0;0;0;1;28123.88703;7464.174014;11979.18098;12322.67279;1403.457224
37109;7;Colmenar de Montemayor;37;Salamanca;Castilla y León;0;0;0;0;1;60384.86984;5386.68763;5473.472621;9319.548232;2123.535244
37110;7;Cordovilla;37;Salamanca;Castilla y León;0;0;0;0;1;22093.82532;7918.23174;4775.130507;6741.581077;2268.866859
37112;7;Cristóbal;37;Salamanca;Castilla y León;0;0;0;0;0;52379.79699;5488.761955;4572.438241;9219.034766;2669.869546
37113;7;El Cubo de Don Sancho;37;Salamanca;Castilla y León;0;1;6;0;1;47944.09399;14479.36198;3850.162054;10538.7413;3058.288782
37114;7;Chagarcía Medianero;37;Salamanca;Castilla y León;0;0;0;0;1;40622.04413;6689.071185;9777.322546;19451.06081;2461.389047
37115;7;Dios le Guarde;37;Salamanca;Castilla y León;0;0;0;0;1;58042.16181;16979.05181;3641.732843;16682.62058;1585.593281
37116;7;Doñinos de Ledesma;37;Salamanca;Castilla y León;0;0;0;0;1;27324.82146;11507.77661;11609.07329;7147.203394;2458.8327
37117;7;Doñinos de Salamanca;37;Salamanca;Castilla y León;0;0;0;0;1;4242.13096;9154.043935;2955.374837;5032.685595;1780.246482
37118;7;Éjeme;37;Salamanca;Castilla y León;0;0;0;0;2;25061.92223;9208.789756;2695.187016;6132.517529;1362.029467
37119;7;La Encina;37;Salamanca;Castilla y León;0;0;2;0;1;81243.55386;15734.77416;2692.522047;10468.7374;2489.453166
37120;7;Encina de San Silvestre;37;Salamanca;Castilla y León;0;0;0;0;1;31939.1689;15415.59884;16574.20908;11946.28043;1849.510759
37121;7;Encinas de Abajo;37;Salamanca;Castilla y León;0;0;0;0;1;18781.62121;3660.546803;4659.005238;9972.009538;2154.723588
37122;7;Encinas de Arriba;37;Salamanca;Castilla y León;0;0;4;0;1;22980.00343;2949.559156;1453.27309;7472.645211;1262.593477
37123;7;Encinasola de los Comendadores;37;Salamanca;Castilla y León;0;0;0;0;2;68481.98484;3846.30274;8157.637867;9295.644636;1684.659146
37124;7;Endrinal;37;Salamanca;Castilla y León;0;0;0;0;2;37337.84436;2147.291081;6222.791952;9279.185661;2006.989555
37125;7;Escurial de la Sierra;37;Salamanca;Castilla y León;0;0;0;0;1;39338.438;10650.38446;8056.112117;4751.347603;1840.886576
37126;7;Espadaña;37;Salamanca;Castilla y León;0;0;0;0;1;46882.84053;3140.966279;9260.922631;14769.24806;2396.0481
37127;7;Espeja;37;Salamanca;Castilla y León;0;0;0;0;1;96304.93565;12768.59821;5760.283776;9698.547986;3397.485209
37128;7;Espino de la Orbada;37;Salamanca;Castilla y León;0;0;0;0;1;27311.96688;8639.738392;6240.203949;12617.19901;2086.014605
37129;7;Florida de Liébana;37;Salamanca;Castilla y León;0;0;0;0;1;9374.271058;5268.396617;6486.613479;8481.78078;1701.103846
37130;7;Forfoleda;37;Salamanca;Castilla y León;0;0;0;0;1;17518.35694;6268.341802;4959.123691;5457.361065;2651.962157
37131;7;Frades de la Sierra;37;Salamanca;Castilla y León;0;1;0;0;1;29944.22446;4635.992976;11875.32096;13227.48695;2219.770979
37132;7;La Fregeneda;37;Salamanca;Castilla y León;0;0;0;0;1;96134.55201;18006.8704;12218.31433;15275.86502;3030.082209
37133;7;Fresnedoso;37;Salamanca;Castilla y León;0;1;0;0;1;54384.29636;5129.29099;3419.567896;7332.085231;1146.76337
37134;7;Fresno Alhándiga;37;Salamanca;Castilla y León;0;0;0;0;1;25754.32333;8707.182225;3323.670274;15535.48473;1641.578554
37135;7;La Fuente de San Esteban;37;Salamanca;Castilla y León;0;0;6;1;4;41984.88311;18703.25518;4464.054514;5156.127297;1931.21023
37136;7;Fuenteguinaldo;37;Salamanca;Castilla y León;0;1;0;1;1;96684.82471;14270.1716;5917.147309;4241.650311;3381.394922
37137;7;Fuenteliante;37;Salamanca;Castilla y León;0;0;0;0;1;70547.99687;4609.364207;5010.121973;16657.33092;3744.899837
37138;7;Fuenterroble de Salvatierra;37;Salamanca;Castilla y León;0;1;0;0;1;41864.21826;11743.8109;4391.244418;6077.153571;1985.989747
37139;7;Fuentes de Béjar;37;Salamanca;Castilla y León;0;1;0;0;1;46464.86436;7388.920096;4670.08704;6188.581319;1415.013363
37140;7;Fuentes de Oñoro;37;Salamanca;Castilla y León;0;1;4;1;1;96799.69672;2348.827097;4188.571629;4223.695858;3598.195762
37141;7;Gajates;37;Salamanca;Castilla y León;0;0;0;0;1;32358.82897;2347.886083;9799.136502;13056.13466;1959.469877
37142;7;Galindo y Perahuy;37;Salamanca;Castilla y León;0;0;0;0;1;8458.975707;5835.467932;7203.606971;12271.67451;3420.597391
37143;7;Galinduste;37;Salamanca;Castilla y León;0;1;2;0;1;34548.2811;6594.801693;2371.829772;15825.27138;2347.629425
37144;7;Galisancho;37;Salamanca;Castilla y León;0;0;0;0;3;28164.18662;13111.82798;4681.713504;11600.51847;1350.929138
37145;7;Gallegos de Argañán;37;Salamanca;Castilla y León;0;0;4;0;1;87428.5939;14794.5162;2913.601101;10367.66579;2523.940571
37146;7;Gallegos de Solmirón;37;Salamanca;Castilla y León;0;0;0;0;1;49588.48539;2278.880936;5957.128063;13967.8206;1897.452358
37147;7;Garcibuey;37;Salamanca;Castilla y León;0;0;0;0;1;50760.55251;7421.144458;2812.403703;3601.273823;1989.359162
37148;7;Garcihernández;37;Salamanca;Castilla y León;0;0;0;0;2;22404.79372;3147.073363;7160.308491;8296.066531;1969.173348
37149;7;Garcirrey;37;Salamanca;Castilla y León;0;0;0;0;0;33921.29514;11944.44242;8767.965446;13819.94014;5168.257311
37150;7;Gejuelo del Barro;37;Salamanca;Castilla y León;0;0;0;0;1;34673.56848;12813.0524;17929.2233;9421.193079;2732.955665
37151;7;Golpejas;37;Salamanca;Castilla y León;0;0;2;0;1;16417.6382;4993.030714;1430.552246;12486.61277;1413.213305
37152;7;Gomecello;37;Salamanca;Castilla y León;0;1;0;0;1;13690.84319;6010.049726;3483.61201;3933.443276;1882.344712
37154;7;Guadramiro;37;Salamanca;Castilla y León;0;0;0;0;1;64209.03238;4734.808376;4669.786091;5457.1469;1955.418513
37155;7;Guijo de Ávila;37;Salamanca;Castilla y León;0;0;0;0;1;45974.18255;2393.617546;4001.174133;5567.415296;1759.096264
37156;7;Guijuelo;37;Salamanca;Castilla y León;0;3;16;1;4;39510.54118;5465.615127;3418.925646;3787.281821;1772.511134
37157;7;Herguijuela de Ciudad Rodrigo;37;Salamanca;Castilla y León;0;0;0;0;2;85065.46763;8540.028986;3726.815582;10391.86676;1695.846133
37158;7;Herguijuela de la Sierra;37;Salamanca;Castilla y León;0;1;0;0;2;62079.68493;8643.162886;4346.444074;7109.316689;1761.375568
37159;7;Herguijuela del Campo;37;Salamanca;Castilla y León;0;0;0;0;2;36604.711;8646.104793;8443.055791;5074.612921;1635.651434
37160;7;Hinojosa de Duero;37;Salamanca;Castilla y León;0;1;0;0;1;87719.52937;11469.18294;6218.928217;8424.647065;3331.696035
37161;7;Horcajo de Montemayor;37;Salamanca;Castilla y León;0;1;0;0;1;56529.26636;5800.611985;5678.23646;10160.70888;2071.245177
37162;7;Horcajo Medianero;37;Salamanca;Castilla y León;0;0;0;0;2;39766.63951;3121.697736;5568.848061;18937.59202;2082.299368
37163;7;La Hoya;37;Salamanca;Castilla y León;0;0;0;0;1;59349.67;11736.68165;5100.407615;6785.679192;2026.863203
37164;7;Huerta;37;Salamanca;Castilla y León;0;0;0;0;1;17540.36737;14708.72526;3095.339908;8026.600044;1626.892535
37165;7;Iruelos;37;Salamanca;Castilla y León;0;0;0;0;1;55360.78316;5853.829835;15787.10992;17163.46032;1436.365264
37166;7;Ituero de Azaba;37;Salamanca;Castilla y León;0;0;2;0;1;92679.42391;16833.44213;2282.051097;6966.420311;2209.042538
37167;7;Juzbado;37;Salamanca;Castilla y León;0;0;0;0;1;21815.81578;14451.76804;8679.046784;9322.427065;2831.469026
37168;7;Lagunilla;37;Salamanca;Castilla y León;0;1;2;0;1;69156.78445;3357.100547;2572.372607;17006.76735;2300.208566
37169;7;Larrodrigo;37;Salamanca;Castilla y León;0;0;0;0;1;35027.89504;3220.919025;8800.36022;14351.04706;3126.092882
37170;7;Ledesma;37;Salamanca;Castilla y León;0;1;0;1;3;32919.42051;7761.653333;11654.7535;6955.736943;3532.704264
37171;7;Ledrada;37;Salamanca;Castilla y León;0;0;0;0;1;50042.75432;7381.329185;3839.409793;9604.867929;1492.832392
37172;7;Linares de Riofrío;37;Salamanca;Castilla y León;0;1;0;1;1;41304.48339;5939.086214;4927.357058;2211.250656;1912.675421
37173;7;Lumbrales;37;Salamanca;Castilla y León;0;2;10;1;1;80345.56951;11616.16966;3530.864021;3685.58587;3331.987775
37174;7;Macotera;37;Salamanca;Castilla y León;0;1;0;0;1;34680.21535;9447.824916;10327.25285;10587.662;2431.303852
37175;7;Machacón;37;Salamanca;Castilla y León;0;0;2;0;2;14354.67835;5075.082859;2669.227868;9982.485996;1306.801006
37176;7;Madroñal;37;Salamanca;Castilla y León;0;0;0;0;1;58194.66873;8199.44012;1938.728751;5166.829852;602.104218
37177;7;El Maíllo;37;Salamanca;Castilla y León;0;1;2;0;1;56901.14819;5743.222651;3219.070871;10853.81607;3378.770819
37178;7;Malpartida;37;Salamanca;Castilla y León;0;0;0;0;1;43059.33235;10978.96369;15786.01299;15633.69108;1408.00687
37179;7;Mancera de Abajo;37;Salamanca;Castilla y León;0;0;0;0;1;42897.59166;10725.93363;7292.743612;7235.002899;2129.807585
37180;7;El Manzano;37;Salamanca;Castilla y León;0;0;0;0;0;54865.73194;8961.643324;16601.57989;17205.72301;3609.631282
37181;7;Martiago;37;Salamanca;Castilla y León;0;0;2;0;1;82713.95773;12327.90476;3686.501308;13035.26862;2874.957793
37182;7;Martinamor;37;Salamanca;Castilla y León;0;0;0;0;1;19019.79085;4138.191772;4504.663212;7250.118267;1721.381838
37183;7;Martín de Yeltes;37;Salamanca;Castilla y León;0;1;2;0;1;50286.52304;3526.047465;3777.295457;6781.359071;3582.580624
37184;7;Masueco;37;Salamanca;Castilla y León;0;0;2;0;1;77178.58393;13328.45802;1903.562022;3531.662156;1934.535202
37185;7;Castellanos de Villiquera;37;Salamanca;Castilla y León;0;0;2;0;3;10237.4638;9532.433829;2778.977271;4617.447271;1275.455286
37186;7;La Mata de Ledesma;37;Salamanca;Castilla y León;0;0;0;0;1;21235.50744;11919.63001;6656.293457;11902.77655;2790.564075
37187;7;Matilla de los Caños del Río;37;Salamanca;Castilla y León;0;1;0;1;2;19137.60326;5689.123998;9067.931314;4048.318331;2717.107487
37188;7;La Maya;37;Salamanca;Castilla y León;0;0;2;0;1;28300.6314;18469.16515;1160.053882;15138.87805;1084.557634
37189;7;Membribe de la Sierra;37;Salamanca;Castilla y León;0;0;0;0;1;25334.22874;12883.07306;8751.956036;15841.9277;2897.128508
37190;7;Mieza;37;Salamanca;Castilla y León;0;0;0;0;1;84310.96557;11108.816;8347.592389;8227.381104;2372.329153
37191;7;El Milano;37;Salamanca;Castilla y León;0;0;0;0;1;75033.27932;2783.565421;5863.75867;6297.984555;1894.694991
37192;7;Miranda de Azán;37;Salamanca;Castilla y León;0;0;2;0;1;7054.959404;6711.084666;2368.619414;9169.817666;2416.792222
37193;7;Miranda del Castañar;37;Salamanca;Castilla y León;0;1;2;1;1;55034.77287;6989.025045;1911.531121;2384.595694;1899.274751
37194;7;Mogarraz;37;Salamanca;Castilla y León;0;0;2;0;1;54390.36203;4054.507898;1567.992611;4355.217136;1192.926696
37195;7;Molinillo;37;Salamanca;Castilla y León;0;0;0;0;1;53301.09267;4659.445445;3870.997538;4452.55454;1064.837175
37196;7;Monforte de la Sierra;37;Salamanca;Castilla y León;0;0;0;0;1;56548.40716;8794.168101;1579.347106;4361.933271;830.267309
37197;7;Monleón;37;Salamanca;Castilla y León;0;0;0;0;1;39378.64995;10630.51297;5912.169271;6294.684609;1553.026523
37198;7;Monleras;37;Salamanca;Castilla y León;0;0;0;0;1;50153.64444;5311.493906;15303.9864;20318.36598;2271.657684
37199;7;Monsagro;37;Salamanca;Castilla y León;0;0;2;0;1;63322.19548;8081.626049;3472.687023;11101.04097;3444.509081
37200;7;Montejo;37;Salamanca;Castilla y León;0;1;0;0;1;32830.87185;4518.383561;4909.239736;10471.34805;1830.32495
37201;7;Montemayor del Río;37;Salamanca;Castilla y León;0;1;2;0;1;65091.30576;12797.73816;1651.199814;11321.6065;1470.425889
37202;7;Monterrubio de Armuña;37;Salamanca;Castilla y León;0;1;2;0;1;8029.39777;7577.520036;1661.212515;3410.896971;1477.601976
37203;7;Monterrubio de la Sierra;37;Salamanca;Castilla y León;0;0;0;0;1;19315.50745;18374.71688;5665.506597;17050.63357;2186.448257
37204;7;Morasverdes;37;Salamanca;Castilla y León;0;0;0;0;1;58732.55338;7564.044443;6258.557798;15998.68776;2798.33881
37205;7;Morille;37;Salamanca;Castilla y León;0;0;0;0;1;13829.28244;11221.23007;3883.052293;15700.20271;1749.117074
37206;7;Moríñigo;37;Salamanca;Castilla y León;0;0;0;0;1;23039.31256;7955.178648;2772.760042;3772.796719;1344.597696
37207;7;Moriscos;37;Salamanca;Castilla y León;0;0;0;0;1;8932.522524;10936.46542;1997.762863;5678.886042;1510.582767
37208;7;Moronta;37;Salamanca;Castilla y León;0;0;0;0;2;57502.23342;9796.944535;4902.024381;5332.519879;1642.922531
37209;7;Mozárbez;37;Salamanca;Castilla y León;0;0;0;0;1;10659.68434;15049.28027;5621.97171;11896.44899;3504.940257
